item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
Resistor CF-CP 1/4w T52 68k 5% Resistance 2500 pcs stock clearance	Resistor CF-CP 1/4w T52 68k 5% Resistance 2500 pcs stock clearance carbon film resistor. Set of 2500 pieces.	0819Z5EVB77	VZ-SX3R-P3U9	500	0	2022-08-19 14:13:54 IST		y	1			11				B0BB77GP9B						B0BB77GP9B			0	DEFAULT																					3000.0
RETAIL SUPPLIES Plum Blossom Sugarcraft Silicone Mold Flower Fondant Mould Wedding Cake Decorating Tools	Plum blossom Sugar craft silicone mold flower fondant mold Wedding cake decorating tools Note:this mold may be not as large as you imagine,please pay attention to size info before you make purchase Flexible,reusable,not sticky,easy to demould,forming effect is good. Size:5.2cm*1.2cm Weight: 50g	1127VT8EJBR	W4-VI9W-E6NT	350	0	2019-11-27 16:46:45 IST		y	1			11				B0822TNY87						B0822TNY87			0	DEFAULT																					500.0
Deepak Enterprise Low Voltage Ceramic Disc Capacitors, 20 Pieces, 0.1Uf 100Nf 104 50V		0507V7VSGDZ	W9-SBK6-YBVM	93	0	2019-05-07 16:14:54 IST		y	1			11				B01MRB77A5						B01MRB77A5			0	DEFAULT																					150.0
Deepak Enterprise He Retail Supplies 50mm Premium Glass Concave and Convex Mirror Premium Optical Glass Double Concave and Convex Lens 38MM Prism Metallic Magnifying Glass Slab for DIY Experiments		0915SBQHSVR	WB-QXSA-BDVN	720	0	2017-09-15 14:53:49 IST		y	1			11				B074CXCS2C						B074CXCS2C			0	DEFAULT																					900.0
3D Craft Elephant Head Silicone Mold	3D Craft Elephant Head Silicone Molds Fondant Chocolate Mould Cake Decorating Tools Polymer Clay Candy Mould	1230X0GNTOC	WD-09PT-ONKG	199	0	2020-12-30 18:30:12 IST		y	1			11				B08RP3S2TC						B08RP3S2TC			0	DEFAULT																					500.0
Deepak Enterprise 4 Finn Mowgli Boomerang	we have only left 4 clour in stock green , blue, orange	0508VAN94CB	WG-WX8A-34G1	298	0	2019-05-08 10:48:56 IST		y	1			11				B01AO0RLF2						B01AO0RLF2			0	DEFAULT																					500.0
RETAIL SUPPLIES 1 concave Mirror, Focus 15 cm, Dia 7.5 cm	1 concave mirror, Focus 15 cm, Dia 7.5 cm	0507V8SNRXS	WM-DDLD-6B73	249	0	2019-05-07 12:43:31 IST		y	1			11				B07G2B5D7L						B07G2B5D7L			0	DEFAULT																					500.0
4 Finn Returning Mowgli Boomerang	4 Finn Returning Mowgli Boomerang	0507V9JWB02	WO-0QJA-6Z0Z	450	0	2019-05-07 15:25:25 IST		y	1			11				B07BNKDZ7M						B07BNKDZ7M			0	DEFAULT																					500.0
3D CaCombo of 2 3D Car Stickers - Cat Paw claw silver sticker & Tennis ball glass break style stickerr Stickers Funny Auto Car Styling Ball Hits Car Body Window Sticker & 3D Chrome Plated Decals Sticker for Sides, Hood Silver 2 pcs combo car sticker	2 type sticker for car decoration combo set (1) 6 cm x 6 cm cat feet stickers, lucky sticker for car (2) Feature Type: Car Sticker Pattern: Green tennis Totally awesome car stickers, unique real ball design With cool 3D ball sticker, easy find your car in the parking lot Environmental protection material, no peculiar smell, exquisite workmanship, edge smooth and neat tailoring, highly consistent with the body PVC material, water-resistant, sun-proof, can keep a very long time if you stick them well Self-adhesive, easy to remove, will not damage the car or left over glue on car Can be applied to any smooth car glass, showing your creative style	0613VDA203O	WQ-V8JO-L6IJ	498	0	2019-06-13 17:29:18 IST		y	1			11				B07SZ8KWH6						B07SZ8KWH6			0	DEFAULT																					800.0
Deepak Enterprise He Retail Pack of 10 Concave Mirror		0507V9N1QK1	WS-57JL-666R	899	0	2019-05-07 15:50:36 IST		y	1			11				B075M78D7Y						B075M78D7Y			0	DEFAULT																					1000.0
RETAIL SUPPLIES Mowgli Boomerang, 2 Finn Flight Toy	Mowgli boomerang, returning 2 finn flight toy, returns when you throw it in sky. Made from plastic, curve edges	0818UQ3SRM0	WU-OOJ2-KTOS	325	0	2018-08-18 15:08:14 IST		y	1			11				B07GLQB6V9						B07GLQB6V9			0	DEFAULT																					450.0
1Pcs 3D Trojan Horse Shape Silicone Fondant Molds Baby Birthday Cake Decorating Tools Gumpaste Chocolate Mould	1Pcs 3D Trojan horse shape Silicone Fondant Molds Baby birthday Cake Decorating Tool Flexible,reusable,not sticky,easy to demould,forming effect is good. Color:At Random Size:6.3cm*0.9cm Weight:30g Package:1Pcs	0113XWVL6B8	X0-D7NB-TOP2	149	0	2020-01-13 16:56:11 IST		y	1			11				B083SNP8K3						B083SNP8K3			0	DEFAULT																					600.0
Deepak Enterprise Mowgli Returning Boomerang		0903SOBF6FL	XB-CU0K-NS7M	350	0	2017-09-03 17:29:20 IST		y	1			11				B01AO0LSGK						B01AO0LSGK			0	DEFAULT																					
RETAIL SUPPLIES Snake Fondant Cake Silicone Mold	Snake Silicone Mold,Cake,Candy,Clay,Animal,Jewelry, Cookies,resin,snake fondant polymer clay flxible icing chocolate mold	0114XYOD4OX	XI-B33B-KSV4	175	0	2020-01-14 11:40:08 IST		y	1			11				B083TG824C						B083TG824C			0	DEFAULT																					300.0
RETAIL SUPPLIES Lotus Flower Candle Silicone Mold	Lotus flower silicone candle mold silicone mold concrete flower rose mold - What is difference between non-food grade and food grade molds? In food grade molds, A platinum cure type silicone is used, This silicone is not having any additives and is having temperature resistance, this silicone is generally twice expensive then industrial grade silicone. In non-food grade molds, tin based additive is used to cure silicone. This is also having high temperature and whether resistance, however it is not recommended for molds which comes in contact with food materials. IndoSilico - At IndoSilico, we use different types of silicone for different molds, depending on the properties and usage of mold. For example - Molds for cement casting uses harder silicone. And molds of soap and small figurines uses extra flexible silicone.	0723VN6A7YG	YM-5CPZ-9JD0	780	0	2019-07-23 14:52:11 IST		y	1			11				B07VKMRQQ3						B07VKMRQQ3			0	DEFAULT																					1200.0
AQC 3D Kitten Candle Mold - MoldFun Small Size Cute Cat Silicone Mold	Mini Size 3D Kitten Candle Molds, Small Kitty Cat Silicone Chocolate Candy Fondant Mold for Cake Decorating Resin Epoxy Casting Polymer Clay Mould Beeswax Candle Mold	1230X0GLY52	YN-JG0Q-JZAR	199	0	2020-12-30 18:21:47 IST		y	1			11				B08RP3ZN4F						B08RP3ZN4F			0	DEFAULT																					400.0
He Retail Pack Of 5 Convex Mirrors		0507V7VGFDN	YO-8DN1-ZSHM	350	0	2019-05-07 15:47:04 IST		y	1			11				B075NB1B9R						B075NB1B9R			0	DEFAULT																					500.0
Wooden Spare Pieces for Chess Board Game with Free Digital Pocket Sports Stop Watch, Pro Trainer (Combo)	1)High Quality Polished Wooden chess Pieces for chess board. Height of 5 to 7 cm depending on different characters of chess. (with free 1 stop watch) 2) Professional stopwatch dial color: digital also show hour, minute, second, indicator, month, data, and day of the week square design, plastic construction and LCD display chronograph digital stopwatch.	0618VJD1IHO	YO-D0SD-349R	449	0	2019-06-18 11:23:54 IST		y	1			11				B07T9ZQP9W						B07T9ZQP9W			0	DEFAULT																					800.0
1 convex mirror, Focus 15 cm, Dia 7.5 cm	1 convex mirror, Focus 15 cm, Dia 7.5 cm	0507V5QSTWF	YP-T2QP-W8KQ	240	0	2019-05-07 12:52:22 IST		y	1			11				B07G2QFPJP						B07G2QFPJP			0	DEFAULT																					500.0
HE Retail Supplies Handmade Round Square Kumihimo Disc Macrame Braided Cord String Bracelet Weaving Disk Plate DIY Materials Sewing Tools	Description 100% Brand new, high quality and durable, also reusable. It is lightweight, portable, and is easy to use. The disc creates a lovely braid. Essential tool for Kumihimo,create the perfect braid every time. Material: EVA Diameter: Approx. 10cm / 3.93" Thickness: Approx. 0.8cm Main Color: White Package Includes: 1 x Braiding Disk (Not include the ropes) Note: 1.Please allow the slight error of measurement. 2.The color of the actual item might be slightly different from the pictures shown owing to the brightness of different monitors aeProduct.getSubject()	0507V9LTHE9	YR-L5EO-MV12	200	0	2019-05-07 15:34:05 IST		y	1			11				B077Z5CRK7						B077Z5CRK7			0	DEFAULT																					300.0
Baby nursing feeding pads reusable washable nurse pads, 3 layered leak proof, white color, 1 pair	Baby nursing feeding pads reusable washable nurse pads, 3 layered leak proof, white color, 1 pair	0507V9HYQOV	YU-YVB7-Q5OF	200	0	2019-05-07 12:50:20 IST		y	1			11				B07G43GRWF						B07G43GRWF			0	DEFAULT																					500.0
Deepak Enterprise HE Retail Supplies resistance Fixed Resistor Pieces (Pack of 65)		0507V6WTDVQ	Z8-ZBOS-7VAB	164	0	2019-05-07 15:26:42 IST		y	1			11				B07B4CS78K						B07B4CS78K			0	DEFAULT																					250.0
RETAIL SUPPLIES Plastic 4 Finn Mowgli Boomerang Flight Toy -Pack of 2 Pieces,Yellow	4 Finn Returning Mowgli Boomerang /Mowgli Boomerang, Returning 2 Finn Flight Toy 2 pecs combo plastic boomerang it does not harmful for children instead of wooden boomerang	0507V9HZDMI	ZM-4V4H-72EM	750	0	2019-05-07 12:42:59 IST		y	1			11				B07GLTG4FS						B07GLTG4FS			0	DEFAULT																					1500.0
4 Way Circle Shape Earrings DIY Epoxy Silicone Molds DIY Epoxy Resin Mould Jewelry Tool	Shiny 4 Way Circle shape Earrings DIY Epoxy Silicone Molds DIY Epoxy Resin Mould Jewelry Tools	0208YYZ890G	ZO-9MRB-JWYQ	350	0	2021-02-08 18:22:33 IST		y	1			11				B08W5CPJFT						B08W5CPJFT			0	DEFAULT																					500.0
Earring with 3 Line Designs Silicone Mould	Earring with 3 Line Designs silicone mould	0114YFF4M0P	ZP-WI4K-SFVI	129	0	2021-01-14 13:42:15 IST		y	1			11				B08T1KXX4H						B08T1KXX4H			0	DEFAULT																					500.0
Magnifying Glass / Lens 4" Heavy Handle with Rim Chromium Plated Stock Clear-ence	Clean pure Magnifying glass with accurate Chromium finishing on holder. Fear of breakage, glass coming out of holder [rim] reduces.	0121ARO3YFQ	ZW-VL54-6GXO	149	0	2023-01-21 14:03:13 IST		y	1			11				B0BSRZ6MTT						B0BSRZ6MTT			0	DEFAULT																					500.0
Silicone Mould Flower Floating Candle Mold Dia 7.5 cm x h 3cm	Silicone mould Flower Floating candle mold dia 7.5 cm x h 3cm reusable and flexible mold	0821X2Q9HHD	he_125_Silicone mould candel	440	0	2020-08-21 17:09:19 IST		y	1			11				B08GG671HB						B08GG671HB			0	DEFAULT																					700.0
Concave lens, dia 5 cm, glass optics (Focus 15 cm)	1 concave lens, focus 10 cm, dia 5 cm, glass optics physics experiments	0507V9MJ76J	oCn10Lc	150	0	2019-05-07 14:46:42 IST		y	1			11				B07CBSZ567						B07CBSZ567			0	DEFAULT																					200.0
RETAIL SUPPLIES Concave lens, dia 5 cm, glass optics (Focus 5 cm)	1 concave lens, focus 15 cm, dia 5 cm, glass optics	0507V9HQD12	oCn15Lc	145	0	2019-05-07 14:45:49 IST		y	1			11				B07C1W1KKD						B07C1W1KKD			0	DEFAULT																					200.0
Concave lens, dia 5 cm, glass optics (Focus 25 cm)	1 concave lens, focus 25 cm, dia 5 cm, glass optics	0408ULQMW69	oCn25Lc	180	0	2018-04-09 00:03:28 IST		y	1			11				B07CF79N6N						B07CF79N6N			0	DEFAULT																					200.0
Concave lens, dia 5 cm, glass optics (Focus 50 cm)	1 concave lens, focus 50 cm, dia 5 cm, glass optics	0507VACM86H	oCn50Lc	120	0	2019-05-07 14:44:42 IST		y	1			11				B07CBRNN43						B07CBRNN43			0	DEFAULT																					200.0
Concave lens, dia 5 cm, glass optics (Focus 10 cm)	1 concave lens, focus 5 cm, dia 5 cm, glass optics …	0507V6WG05P	oCn5Lc	110	0	2019-05-07 14:47:27 IST		y	1			11				B07C1RYQJC						B07C1RYQJC			0	DEFAULT																					200.0
Convex lens (Focus 10 cm)	1 convex lens, focus 10 cm, dia 5 cm, glass optics lens	0507V9JISGF	oCx10Lc	180	0	2019-05-07 15:11:43 IST		y	1			11				B07C1D4GXZ						B07C1D4GXZ			0	DEFAULT																					250.0
1 convex lens,1 concave lens, 1 convex mirror, 1 concave mirror,slab prism set all six	1 convex lens,1 concave lens, 1 convex mirror, 1 concave mirror, lens holder, cleaning cloth	0507V8TL8YA	oCx15Cn15Cm15em15Smlsl75Pr38LcZ	650	0	2019-05-07 14:56:44 IST		y	1			11				B07C1S73QF						B07C1S73QF			0	DEFAULT																					800.0
1 convex, 1 concave lens, focus 15 cm, with lens holders, cleaning cloth	1 convex, 1 concave lens, focus 15 cm, with lens holders, cleaning cloth	0507V6WIL3L	oCx15Cn15LcSmlZ	260	0	2019-05-07 14:57:13 IST		y	1			11				B07C1R679Q						B07C1R679Q			0	DEFAULT																					300.0
1 convex lens, focus 15 cm, dia 5 cm, glass optics lenses		0507V9L52QF	oCx15Lc	150	0	2019-05-07 14:59:23 IST		y	1			11				B07C1D4H7N						B07C1D4H7N			0	DEFAULT																					250.0
Convex lens (Focus 25 cm)	1 convex lens, focus 25 cm, dia 5 cm, glass optics	0520VZV8HC7	oCx25Lc	107	0	2019-05-20 18:24:18 IST		y	1			11				B07C1QLKRB						B07C1QLKRB			0	DEFAULT																					300.0
Convex lens (Focus 50 cm)	1 convex lens, focus 50 cm, dia 50 cm, glass optics	0507V9KTOTG	oCx50Lc	120	0	2019-05-07 15:00:03 IST		y	1			11				B07C1QF2GH						B07C1QF2GH			0	DEFAULT																					250.0
Convex lens (Focus 5 cm)	1 convex lens, focus 5 cm, dia 5 cm, optics physics experiments	0507V9L3UEN	oCx5Lc	130	0	2019-05-07 15:12:15 IST		y	1			11				B07CBTMS61						B07CBTMS61			0	DEFAULT																					250.0
1 plano concave lens, focus 10 cm, dia 5 cm	1 plano concave lens, focus 10 cm, dia 5 cm	0507V9HLE5G	oPe10Lc	175	0	2019-05-07 14:48:04 IST		y	1			11				B07C1S74KP						B07C1S74KP			0	DEFAULT																					250.0
1 plano convex lens, focus 10 cm, dia 5 cm, glass optics	1 plano convex lens, focus 10 cm, dia 5 cm, glass optics	0507V9FQQOJ	oPx10Lc	165	0	2019-05-07 14:56:09 IST		y	1			11				B07C1RWVM1						B07C1RWVM1			0	DEFAULT																					200.0
Silicone Goggle stand, Modern sunglasses display rack, universal size, stylish spectacles holder case	Silicon Goggle Holder, universal size	0429UN87FJD	oSilgogwt1	250	0	2018-04-30 03:27:03 IST		y	1			11				B07CR6MTJS						B07CR6MTJS			0	DEFAULT																					400.0
2 silicone lens holder, universal size for convex, concave lens, mirror 5 cm diameter	2 silicone lens holder, universal size for convex, concave lens, mirror 5 cm diameter	0507VACRKZV	oSml	150	0	2019-05-07 14:43:09 IST		y	1			11				B07C1WGPVH						B07C1WGPVH			0	DEFAULT																					160.0
Sunflower Baby face Making Mould Silicone Reusable Flexible Mold	Silicone mold only, 100% re-usable flexible, high quality	0929XTV8MMW	sunflower_face	465	0	2020-09-30 03:04:53 IST		y	1			11				B08KF5B6ZJ						B08KF5B6ZJ			0	DEFAULT																					560.0
RETAIL SUPPLIES IndoSilico Tinkerbell Angel Flying Clay Mold, Silicone DIY Art Mould Multipurpose Decor, Resin, Sugar, Cement Craft Project	IndoSilico Molds, we use 100% silicone, soft flexible molds. Reusable any number of times.	0507V9JOFRE	tinkerbell_1	400	0	2019-05-07 12:11:58 IST		y	1			11				B07LC49HVS						B07LC49HVS			0	DEFAULT																					650.0
